epoch,train_loss,val_loss
0,16.69159349458309,26.03491394860404
1,15.450659676381221,19.293382338115148
2,14.424513293850806,17.143073882375447
3,13.074770398853113,11.523572104317806
4,12.358559639223161,13.647807802472794
5,11.626742813244595,15.436092070170812
6,11.591952382644253,10.6107577255794
7,10.478435354148882,11.122986895697458
8,10.164132892910686,29.67801380157471
9,9.712444271859537,17.383089814867294
10,9.92867125793636,12.320547120911732
11,9.32327035585107,11.556951744215825
12,9.498093624618397,9.887431928089686
13,9.076635797002798,9.963643295424324
14,9.120469498844091,9.556773475238256
15,9.336365557136423,9.797797117914472
16,9.722805431511397,9.138082351003378
17,9.099299735687346,9.565253376960754
18,8.911974490213254,9.9083525623594
19,9.121748742469943,13.324360830443243
20,8.695115903255877,9.25348915372576
21,8.345985071400394,11.054761477879117
22,8.599373909734911,12.02879215989794
23,8.23583004971054,9.860091141292028
24,8.163806014746166,10.357808692114693
25,8.27332584459411,8.929799216134207
26,8.847076986542195,8.869804859161377
27,8.653392814121638,11.948795625141688
28,7.813240761631046,9.817126989364622
29,8.075782994021418,8.665850707462855
30,8.47073410123674,9.805059381893702
31,8.286120137860697,9.459635308810643
32,8.061670851497706,12.713923147746494
33,7.943176286311443,8.837474652699061
34,7.707012293975023,9.157192604882377
35,7.942687652677383,7.868863480431693
36,8.034185700402581,8.378110783440727
37,7.467667129382359,11.465599077088491
38,8.1297818740442,7.989870922906058
39,7.770709532796463,7.917867302894592
40,7.905088737912892,10.214498060090204
41,7.08879069219237,8.703988313674929
42,7.1188752518371405,8.987054228782654
43,7.140751628931668,8.177262766020638
44,7.779221973810728,8.555264847619194
45,7.331275995875384,7.81183968271528
46,6.964602104030397,9.040830935750687
47,7.2467231806422285,7.622306227684021
48,6.695498251145886,9.93055522441864
49,7.044983810693287,8.183677298682076
50,6.56115839558263,11.5269581420081
51,7.31732575424955,7.566560166222707
52,7.101710311128946,8.417807579040527
53,6.837820936857432,11.06162338597434
54,7.219581889267192,7.947649002075195
55,6.782929182751786,10.848751647131785
56,6.7175665433106175,8.74120203086308
57,6.2682008044111415,10.695327656609672
58,6.760522848000624,7.245079602513995
59,6.189410592803508,9.400746532848904
60,6.601063367558365,7.117918389184134
