epoch,train_loss,val_loss
0,31.05262443117382,14.892801931926186
1,17.82338071358868,14.371164151600428
2,17.315525211546777,14.04811954498291
3,18.059477618712485,11.61630654335022
4,18.2892693550356,16.578678369522095
5,16.240490189046106,26.395247391292035
6,15.256985275626533,13.655110495431087
7,15.406139284284933,9.531080041612897
8,15.09563843735502,11.525475808552333
9,13.186779699017926,10.139178514480589
10,12.740187485546661,11.938786285264154
11,12.96579008018516,15.176570279257634
12,12.168531378692894,23.09188314846584
13,12.259261950719392,17.3590110880988
14,12.469907072632196,9.277645519801546
15,11.506489689399073,28.58769079617091
16,12.2600443216363,18.687780414308826
17,11.903012451887829,7.7583222218922225
18,10.798288451611473,13.456180351121088
19,11.48417190932109,11.807960714612687
20,11.102403126154478,7.336037312235152
21,10.928772134864783,8.93662977218628
22,10.718931203713517,9.381651316370283
23,9.791081448104725,17.82543921470642
24,9.748525563572855,13.161041617393494
25,9.564759184538094,8.775331207684108
26,8.953164467014524,24.251551151275635
27,9.365579761717676,15.674658877508984
28,8.206895520610193,9.739068508148193
29,8.118956428818688,11.389332839420865
30,7.595359975641424,8.749513830457415
31,7.891538782203653,9.533870560782297
32,7.0701129779088525,11.734366740499224
33,7.0047717108404886,10.135546377726962
34,6.689831054105786,8.25710734299251
35,5.571668507416577,9.771265251295906
36,5.246082591171488,11.16954961844853
37,5.354391058868677,8.285607627459935
38,5.026736754476151,8.039093817983355
39,5.156119293481374,8.101577690669469
40,4.404657101001908,7.597089171409607
41,3.901503207746489,8.047196541513715
42,3.9852305940868566,8.008219191006251
43,4.278982386211496,8.673841936247689
44,3.5429626811634414,8.046973875590734
45,4.09151059371635,7.693520682198661
46,3.7935848292017966,8.382354429789952
47,3.713579093955479,8.32164854662759
48,3.656379873102361,7.698292647089278
49,3.5227110462804,8.457118953977313
50,3.711537984808869,9.078444855553764
51,3.3360096716111705,8.266592843191964
52,3.171032930748903,7.6107429776872895
53,2.9458405838683905,8.677838206291199
54,3.161031465726164,8.884274278368268
55,3.1787707029549614,7.902167030743191
56,2.9684318978765494,8.983457071440561
57,3.1211961986731924,7.261053477014814
58,3.159724148837003,8.819733841078621
59,2.759448361886212,7.462498426437378
60,2.6662644417055192,9.887799177850995
61,2.8049670188657703,7.875514541353498
62,3.0489024500693045,8.015200614929201
63,2.8986305505299503,8.06231437410627
64,2.76074631542754,8.758324537958417
65,2.696293386196461,8.456849728311811
66,2.809650152659486,7.860106059483122
67,2.7950764093930416,8.211083735738482
68,2.642996863535772,7.494689805167062
69,2.7979003369283806,7.828545297895159
70,2.780643138717696,8.028298395020622
71,2.701143661901748,7.8123129435947956
72,2.4713517018427247,7.697667769023348
73,2.5993277418298804,8.16937359741756
74,2.771430124635221,7.703250663621085
75,2.551980094126592,7.768057159015112
76,2.254918375322896,7.402046646390643
77,2.573729612960144,7.886170285088675
78,2.5319350178290674,7.495136346135821
79,2.4432235225554435,7.648286734308515
80,2.6738787396562413,8.683882117271423
81,2.357836356960084,6.939076287405832
82,2.549018009666823,8.047617145947047
83,2.271483838033816,7.50231409072876
84,2.4850897691117004,7.5373217548642835
85,2.4316379177954888,8.74643874168396
86,2.340135585527616,8.750782694135394
87,2.2401808517769286,8.516849637031555
88,2.233935487584984,7.924207040241788
89,2.523112780887011,7.935624531337192
90,2.368858689786402,8.052355987685068
91,2.419674820214772,7.6560669626508435
92,2.1896207982843574,8.24890238898141
93,2.1423158841398804,8.450214147567749
94,2.2821113217261533,7.810062868254525
95,2.1586703079536864,7.853825041225977
96,2.30990504938836,8.141035028866359
97,2.2579209392021826,7.5139080796922935
98,2.175744725112691,7.869330695697238
99,1.9679357523093126,7.434558817318508
