epoch,train_loss,val_loss
0,28.547179745089625,17.361896753311154
1,19.095825553289963,14.446416854858398
2,18.304533491386348,12.665222270148144
3,18.142889285716844,14.193162236894882
4,16.717648229291367,23.53946263449533
5,17.34364821134774,10.105136956487383
6,15.80042886594174,22.79485930715289
7,15.238757231368348,8.907757912363325
8,15.408351092744086,10.897595269339423
9,14.034785430102756,27.32023913519723
10,14.064391754239885,12.35619636944362
11,13.278720341120298,8.856829047203064
12,13.581562103763705,17.81383102280753
13,14.793598365224351,12.86073054586138
14,12.549213347896451,14.739314913749695
15,12.131528653007797,9.2571656363351
16,12.569902761241208,13.711544360433304
17,11.780336911377669,10.87512537411281
18,11.181064672833664,9.573230283600942
19,9.982583686403515,8.500857932226998
20,8.443492598547614,10.900891167776923
21,7.810216193325009,12.002019252095904
22,7.193936512966659,8.372292467526027
23,7.266075615309551,9.915834103311813
24,6.846857166010612,9.165318863732477
25,6.516700733442111,10.33895674773625
26,5.903466023308091,9.665314487048557
27,6.497918444994258,8.62179069859641
28,6.066006657664727,11.03081887108939
29,5.830068733685177,8.474641050611224
30,5.9764341427084275,10.858951687812805
31,6.4947908407082675,7.7155978509358
32,5.505721402657696,14.102645192827492
33,6.442293687300249,11.349951795169284
34,4.9739573358440685,8.350659711020333
35,5.676370016640582,9.908157416752406
36,5.742553610256341,8.567156025341578
37,5.8164919072931465,7.266744886125838
38,5.4934135280396585,8.472833020346505
39,5.313105630734799,8.928422331809998
40,5.460110924460671,8.661609275000435
41,5.6983672390935025,8.072872400283812
42,5.273053770540747,7.764156903539384
43,4.827309851772276,8.6225084066391
44,5.169722294178176,8.765093547957282
45,5.053652441746329,9.050569704600743
46,5.017199205862812,7.9559039047786175
47,5.557553109535373,7.816932899611339
48,4.842700617054692,8.182942356382098
49,4.769471652346971,8.782574738774981
50,5.201354191799667,9.372793674468994
51,4.981298983621458,7.587386625153678
52,4.815405003835728,9.13686444078173
53,5.0198969631251,8.152987258774893
54,4.142049481791835,8.455750346183777
55,4.876155310711902,7.539613093648637
56,4.566184270416887,11.054841535432
57,4.452211592553997,8.523545145988464
58,4.595082056487411,13.429073197501044
59,4.6217293781269335,9.259886418070113
60,4.41737294127165,7.608233417783465
61,4.785655578210556,8.415420089449201
62,4.9600082856119565,8.176274384771075
63,4.32788742322726,8.686008998325892
64,4.818857416729074,8.52039202622005
65,4.562265099668084,7.346330165863037
66,4.416662316867684,8.029401915413994
67,4.889339916866894,8.031892538070679
68,4.666719682755009,7.886281677654813
69,4.554304447341874,8.411856412887571
70,4.116801706576976,8.834109800202508
71,4.421723609096493,9.283390998840332
72,4.412959582644825,8.724381038120814
73,4.542400444008388,7.849678720746722
74,4.494987599660924,8.4750657081604
75,4.447982474855664,7.530582819666183
76,4.4325510455716035,9.040373359407695
77,4.306929798070287,8.909804582595823
78,4.0669325216075185,10.502411127090452
79,4.376776161081978,8.40842696598598
80,4.4364629169363425,9.947705217770167
81,4.320290808803525,7.592989802360535
82,4.025259308801019,8.747852206230164
83,4.536006759688302,8.472506846700396
84,4.300771780377609,8.469161748886107
85,4.385045350821486,8.713672654969352
86,4.3015238518589065,7.596438050270081
87,4.516835662976038,8.900007350104195
88,4.316425994694058,7.7480718578611105
89,4.2562161051283125,7.950759819575717
90,4.191605956673272,10.155124834605626
91,4.109171719145565,9.126908693994793
92,3.8064941395063214,7.801034757069178
93,4.13349915110121,8.09418763433184
94,4.311675315029111,8.821040255682806
95,4.497730940318178,8.582287192344666
96,4.364531693220838,8.001267330987114
97,4.406812818868419,8.689080051013402
98,4.0428686561472595,7.628306678363256
99,3.977454820336484,8.383858748844691
100,4.090558491144711,7.658427596092224
101,3.9285192405723057,8.572770697729927
102,3.883755418212533,10.11127073424203
103,4.158396628595168,10.250135251453944
104,4.011287834637326,8.623439908027649
105,3.901916537466637,8.848079408918109
106,4.332373526788527,7.671266657965523
107,4.054300705358779,8.584391491753715
108,4.323831172283096,9.078447444098336
109,3.619721958014972,8.458137665476118
110,4.216276940712132,7.91122567653656
111,3.756238797542986,8.564018181392125
112,3.7610950050465872,7.027084657124113
113,4.150858328139677,9.24950465134212
114,3.8665061850002433,8.709834660802569
115,3.9203879644444255,8.352254697254725
116,3.7084735579504646,9.821379508290972
117,4.10367832016036,7.64692405291966
118,3.7954003342435514,7.927900297301156
119,3.6349831578319023,8.706695573670522
120,3.872656097859581,8.573435987745013
121,3.828107492665042,8.674526470048088
122,3.7200503810759513,7.701548082487924
123,3.961288550032898,8.020468950271606
124,3.579205689192517,10.17270394733974
125,3.3987044001604456,8.112973468644281
126,3.981564440685284,8.184709651129586
127,3.6040693825640635,7.896923303604126
128,3.594501520531618,9.400922298431396
129,3.8676340041622037,8.653861045837402
130,3.7660844193176093,8.706837739263262
131,3.4179960122206343,7.520723734583173
132,3.816049704453812,8.706858294350761
133,3.3449176273737486,8.828800899641854
134,3.821693308542202,8.804055707795278
135,3.8884323880819287,7.688330037253244
136,3.6145217090058535,8.449710539409093
137,3.4406426505259406,7.5169130223137985
138,3.7546485554088247,7.991631371634347
139,3.7707650304889397,9.737501110349383
140,4.7650310874334885,9.319068465914043
141,3.9904178048858197,10.697216664041793
142,3.8910406621670095,8.492423994200571
143,3.7366605014745087,9.652309792382377
144,4.0755912411597475,9.160506691251484
