epoch,train_loss,val_loss
0,19.36505955782804,38.354102407182964
1,17.26774087385698,32.815133231026785
2,15.33876883766868,26.44308979170663
3,15.704686008800161,26.28366616794041
4,15.626161887428978,22.04517568860735
5,15.494810832630506,14.596108095986507
6,14.812161636352535,16.426800761904033
7,14.547810606522994,19.575746025357926
8,16.354470617120914,14.601124695369176
9,15.01728016246449,19.81852725573949
10,13.975586943192914,20.220518554959977
11,14.091225121238015,15.226245198931013
12,15.579568481445312,16.568493638719833
13,14.020551854913885,14.646348851067676
14,14.494330111416906,14.108526229858398
15,13.745300778475675,26.780824184417725
16,14.48573410727761,13.60651523726327
17,15.768508668379347,14.573160103389196
18,13.67318677035245,17.70627679143633
19,14.64879018610174,14.732947860445295
20,14.020518979159267,13.80519015448434
21,14.273037372935901,13.501093523842947
22,13.768636738170278,15.655947310583933
23,14.976531739668411,17.58629788671221
24,14.454264241998846,15.997079355376108
25,13.423365280844948,13.414441313062394
26,14.829940934614699,14.162973301751276
27,14.211558498035775,14.173428569521224
28,14.86085371537642,19.643444657325748
29,15.536021978204902,13.332230397633145
30,13.437376611882991,15.476791415895734
31,14.74598326249556,13.281698805945261
32,12.617519760131836,14.937587533678329
33,15.159725050492721,14.341831377574374
34,14.367894710193982,13.177874258586339
35,13.82044493935325,14.105078629084995
36,13.836263951388275,17.012359346662247
37,13.159745199030096,26.13243504932949
38,14.781268449263141,14.792911461421422
39,13.789367051558061,15.272079706192017
40,14.700132890181107,14.810060773577009
41,13.708715369484642,18.126395651272365
42,13.06429110440341,13.320738315582275
43,13.785868818109686,14.439955030168806
44,13.208134130998092,14.199226754052301
45,14.772026374123314,17.13645056315831
46,13.110349828546696,24.60544531685965
47,12.665704935247247,19.5231979233878
48,12.44398417039351,20.535957268306188
49,11.866000695662065,13.447687711034506
50,10.67429124658758,27.053068705967487
51,11.226634736494583,16.573998638561793
52,10.081635319102894,12.775527681623187
53,10.898589671741831,14.453750967979431
54,10.288971848921342,13.649225507463727
55,10.30318064256148,23.40339681080409
56,11.274996584111994,11.183061787060328
57,9.15607010234486,8.205700857298714
58,10.866514275290749,9.13808136326926
59,12.193669752641158,10.750248125621251
60,10.383155250549317,10.928961941174098
61,11.32472915649414,9.619782839502607
62,10.538095300847834,12.244545153209142
63,10.954530161077326,11.477866326059615
64,9.370658787814053,10.625711560249329
65,10.067009128223766,17.451597349984304
66,9.535049802606755,9.66532039642334
67,9.533097527243877,8.040160468646459
68,11.048350646279076,15.199437192508151
69,9.247476126930929,13.979378495897565
70,10.094426155090332,8.036861027990069
71,9.450586301630192,12.95756024973733
72,9.32627273906361,8.433909228869847
73,9.99704331484708,10.347458243370056
74,9.287317674810236,8.711296388081141
75,9.469231813604182,7.603999359267099
76,10.202682408419523,10.681805951254708
77,8.397133098949086,8.130417551313128
78,11.055471402948553,14.14533359663827
79,9.805009668523617,8.202728595052447
80,9.680037255720661,8.375911678586688
81,8.914354515075681,9.508573498044695
82,10.183309052207251,8.79856366770608
83,10.089908634532582,10.161061201776775
84,8.724432598460805,7.752149224281311
85,9.51622744473544,7.620849285806928
86,10.239635554226963,11.848391498838152
87,8.938687480579723,9.348085352352687
88,7.689227416298606,16.509506600243704
89,8.786552793329411,14.992070521627154
90,8.648626604947177,8.010000467300415
91,9.140144504200329,7.032188194138661
92,8.702876524491744,7.48092862537929
93,9.129616026444866,7.415828245026723
94,8.147243586453525,8.282014897891454
95,8.313735805858265,12.91475202356066
96,7.492858210476962,10.712946619306292
97,8.765019087357954,14.05447953087943
98,8.070451892505993,9.431894251278468
99,7.8825158552689985,7.854711328233991
